movieId,title,genres
4019,Finding Forrester (2000),Drama
4020,"Gift, The (2000)",Thriller
4021,Before Night Falls (2000),Drama
4022,Cast Away (2000),Drama
4023,"Family Man, The (2000)",Comedy|Drama|Romance
4024,"House of Mirth, The (2000)",Romance
4025,Miss Congeniality (2000),Comedy|Crime
4026,Nowhere to Hide (Injeong sajeong bol geot eobtda) (1999),Action|Comedy|Crime|Thriller
4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
4029,State and Main (2000),Comedy|Drama
4030,Dracula 2000 (2000),Horror
4031,All the Pretty Horses (2000),Drama|Romance|Western
4033,Thirteen Days (2000),Drama|Thriller|War
4034,Traffic (2000),Crime|Drama|Thriller
4035,"Claim, The (2000)",Romance|Western
4036,Shadow of the Vampire (2000),Drama|Horror
4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller
4039,Annie (1982),Children|Musical
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy
4041,"Officer and a Gentleman, An (1982)",Drama|Romance
4042,"Alamo, The (1960)",Action|Drama|War|Western
4043,At Close Range (1986),Crime|Drama
4045,Breakheart Pass (1975),Western
4046,Friendly Persuasion (1956),Drama
4047,Gettysburg (1993),Drama|War
4048,Imaginary Crimes (1994),Drama
4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),Horror|Sci-Fi
4052,Antitrust (2001),Crime|Drama|Thriller
4053,Double Take (2001),Action|Comedy
4054,Save the Last Dance (2001),Drama|Romance
4055,Panic (2000),Drama
4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller
4060,Love Field (1992),Drama
4061,The Man in the Moon (1991),Drama|Romance
4062,Mystic Pizza (1988),Comedy|Drama|Romance
4063,Prelude to a Kiss (1992),Comedy|Drama|Romance
4066,I'm Gonna Git You Sucka (1988),Action|Comedy
4067,Untamed Heart (1993),Drama|Romance
4068,Sugar & Spice (2001),Comedy
4069,"Wedding Planner, The (2001)",Comedy|Romance
4073,"Invisible Circus, The (2001)",Drama|Romance
4076,Two Ninas (1999),Comedy|Romance
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller
4079,Amazon Women on the Moon (1987),Comedy|Sci-Fi
4080,Baby Boom (1987),Comedy
4081,Back to the Beach (1987),Comedy
4082,Barfly (1987),Comedy|Drama|Romance
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
4086,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller
4088,"Big Town, The (1987)",Drama|Romance|Thriller
4089,Born in East L.A. (1987),Comedy
4090,"Brave Little Toaster, The (1987)",Animation|Children
4091,Can't Buy Me Love (1987),Comedy|Romance
4092,Cherry 2000 (1987),Romance|Sci-Fi
4095,Cry Freedom (1987),Drama
4098,"Dead, The (1987)",Drama
4101,Dogs in Space (1987),Drama
4102,Eddie Murphy Raw (1987),Comedy|Documentary
4103,Empire of the Sun (1987),Action|Adventure|Drama|War
4104,Ernest Goes to Camp (1987),Comedy
4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
4106,Extreme Prejudice (1987),Action|Crime|Drama|Thriller|Western
4108,Five Corners (1987),Drama
4109,Flowers in the Attic (1987),Drama|Thriller
4111,Gardens of Stone (1987),Drama|War
4114,"Good Morning, Babylon (1987)",Drama
4115,Hiding Out (1987),Comedy
4116,Hollywood Shuffle (1987),Comedy
4117,Hope and Glory (1987),Drama
4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
4122,Ironweed (1987),Drama
4123,Ishtar (1987),Comedy
4124,Jaws: The Revenge (1987),Horror|Thriller
4126,Less Than Zero (1987),Drama
4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller
4130,Maid to Order (1987),Comedy|Fantasy
4131,Making Mr. Right (1987),Comedy|Romance|Sci-Fi
4132,Mannequin (1987),Comedy|Romance
4133,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi
4135,"Monster Squad, The (1987)",Adventure|Comedy|Horror
4136,"Month in the Country, A (1987)",Drama
4139,No Man's Land (1987),Crime|Drama
4140,North Shore (1987),Drama|Romance
4141,Head Over Heels (2001),Comedy|Romance
4142,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller
4143,Valentine (2001),Horror|Mystery
4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
4146,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance
4148,Hannibal (2001),Horror|Thriller
4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance
4151,"Taste of Others, The (Le goût des autres) (2000)",Comedy|Drama|Romance
4153,Down to Earth (2001),Comedy|Fantasy|Romance
4155,Sweet November (2001),Drama|Romance
4156,Company Man (2000),Comedy
4158,Monkeybone (2001),Animation|Comedy|Fantasy
4159,3000 Miles to Graceland (2001),Action|Thriller
4161,"Mexican, The (2001)",Action|Comedy
4162,See Spot Run (2001),Comedy
4166,Series 7: The Contenders (2001),Action|Drama
4167,15 Minutes (2001),Thriller
4168,Get Over It (2001),Comedy|Romance
4169,Blow Dry (a.k.a. Never Better) (2001),Comedy
4171,Long Night's Journey Into Day (2000),Documentary
4173,When Brendan Met Trudy (2000),Comedy|Romance
4174,Avalon (1990),Drama
4175,Gray's Anatomy (1996),Comedy|Drama
4177,"Mirror Crack'd, The (1980)",Crime|Mystery|Thriller
4178,Of Mice and Men (1939),Drama
4179,Pixote (1981),Drama
4180,Reform School Girls (1986),Action|Drama
4181,Tapeheads (1988),Comedy
4183,"Unbelievable Truth, The (1989)",Comedy|Drama
4184,"Bishop's Wife, The (1947)",Comedy|Drama|Romance
4185,Elvis: That's the Way It Is (1970),Documentary
4186,"Fortune Cookie, The (1966)",Comedy|Drama|Romance
4187,Lilies of the Field (1963),Drama
4188,Hans Christian Andersen (1952),Children|Musical
4189,"Greatest Story Ever Told, The (1965)",Drama
4190,Elmer Gantry (1960),Drama
4191,Alfie (1966),Comedy|Drama|Romance
4194,I Know Where I'm Going! (1945),Drama|Romance|War
4195,"Abominable Dr. Phibes, The (1971)",Horror|Mystery
4197,Real Life (1979),Comedy
4198,Battle Beyond the Stars (1980),Sci-Fi
4200,Double Impact (1991),Action
4201,"End, The (1978)",Comedy
4203,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama
4205,Mermaids (1990),Comedy|Drama|Romance
4207,Navy Seals (1990),Action|Adventure|War
4208,Unmade Beds (1997),Documentary
4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
4211,Reversal of Fortune (1990),Drama
4212,Death on the Nile (1978),Crime|Mystery
4213,Deepstar Six (1989),Horror|Sci-Fi|Thriller
4214,Revenge of the Nerds (1984),Comedy
4215,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy
4216,Longtime Companion (1990),Drama
4217,4 Little Girls (1997),Documentary
4218,River's Edge (1986),Crime|Drama
4219,Girls Just Want to Have Fun (1985),Comedy
4220,"Longest Yard, The (1974)",Comedy
4221,Necessary Roughness (1991),Comedy
4222,C.H.U.D. (1984),Horror
4223,Enemy at the Gates (2001),Drama|War
4224,Exit Wounds (2001),Action|Thriller
4225,"Dish, The (2001)",Comedy
4226,Memento (2000),Mystery|Thriller
4228,Heartbreakers (2001),Comedy|Crime|Romance
4229,Say It Isn't So (2001),Comedy|Romance
4231,Someone Like You (2001),Comedy|Romance
4232,Spy Kids (2001),Action|Adventure|Children|Comedy
4233,Tomcats (2001),Comedy
4234,"Tailor of Panama, The (2001)",Drama|Thriller
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary
4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentary
4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
4239,Blow (2001),Crime|Drama
4241,Pokémon 3: The Movie (2001),Animation|Children
4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance
4248,Josie and the Pussycats (2001),Comedy
4251,Chopper (2000),Drama|Thriller
4252,"Circle, The (Dayereh) (2000)",Drama
4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama
4255,Freddy Got Fingered (2001),Comedy
4262,Scarface (1983),Action|Crime|Drama
4263,Days of Wine and Roses (1962),Drama
4265,Driven (2001),Action|Thriller
4266,"Forsaken, The (2001)",Horror
4267,One Night at McCool's (2001),Comedy
4268,Town & Country (2001),Comedy
4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
4271,Eureka (Yurîka) (2000),Drama
4273,Under the Sand (2000),Drama
4274,Cleopatra (1963),Drama|Romance
4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi
4276,Lost in America (1985),Comedy
4277,"Lost World, The (1925)",Adventure|Sci-Fi
4278,Triumph of the Will (Triumph des Willens) (1934),Documentary
4279,True Believer (1989),Crime
4280,"World According to Garp, The (1982)",Comedy|Drama|Romance
4281,Candy (1968),Comedy
4282,Fellini Satyricon (1969),Drama|Fantasy
4284,Frankie and Johnny (1966),Comedy
4290,For the Boys (1991),Comedy|Drama|Musical
4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
4292,Norma Rae (1979),Drama
4293,Summer Rental (1985),Comedy
4294,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical
4296,Love Story (1970),Drama|Romance
4297,Pelle the Conqueror (Pelle erobreren) (1987),Drama
4298,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller
4299,"Knight's Tale, A (2001)",Action|Comedy|Romance
4300,Bread and Roses (2000),Drama
4302,"King Is Alive, The (2000)",Drama
4304,Startup.com (2001),Documentary
4305,Angel Eyes (2001),Romance|Thriller
4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
4308,Moulin Rouge (2001),Drama|Musical|Romance
4310,Pearl Harbor (2001),Action|Drama|Romance|War
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama
4316,Ice Castles (1978),Drama
4317,Love Potion #9 (1992),Comedy|Romance
4318,Postcards From the Edge (1990),Comedy|Drama
4319,Apache (1954),Western
4321,City Slickers (1991),Comedy|Western
4322,Eight Men Out (1988),Drama
4324,"Kentuckian, The (1955)",Drama|Western
4326,Mississippi Burning (1988),Crime|Drama|Thriller
4327,"Magnificent Seven, The (1960)",Adventure|Western
4329,Rio Bravo (1959),Western
4332,Suspect (1987),Crime|Drama|Thriller
4333,Throw Momma from the Train (1987),Comedy|Crime
4334,Yi Yi (2000),Drama
4337,"Sand Pebbles, The (1966)",Drama|Romance|War
4338,Twelve O'Clock High (1949),Drama|War
4339,Von Ryan's Express (1965),Action|Adventure|Drama|War
4340,"Animal, The (2001)",Comedy
4342,Big Eden (2000),Drama|Romance
4343,Evolution (2001),Comedy|Sci-Fi
4344,Swordfish (2001),Action|Crime|Drama
4345,"Anniversary Party, The (2001)",Drama
4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama
4349,Catch-22 (1970),Comedy|War
4350,Forgotten Silver (1996),Comedy|Documentary
4351,Point Break (1991),Action|Crime|Thriller
4352,Shag (1989),Comedy|Drama
4353,Uncommon Valor (1983),Action|War
4354,Unlawful Entry (1992),Crime|Thriller
4355,Youngblood (1986),Action|Drama
4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance
4357,How to Marry a Millionaire (1953),Comedy|Drama|Romance
4359,"Seven Year Itch, The (1955)",Comedy
4360,There's No Business Like Show Business (1954),Musical
4361,Tootsie (1982),Comedy|Romance
4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
4367,Lara Croft: Tomb Raider (2001),Action|Adventure
4368,Dr. Dolittle 2 (2001),Comedy
4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller
4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
4371,Baby Boy (2001),Crime|Drama
4372,Crazy/Beautiful (2001),Drama|Romance
4375,"Adventures of Felix, The (a.k.a. Funny Felix) (Drôle de Félix) (2000)",Comedy|Drama
4378,Sexy Beast (2000),Crime|Drama
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance
4381,"Closet, The (Placard, Le) (2001)",Comedy
4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller
4384,Lumumba (2000),Drama
4386,Cats & Dogs (2001),Children|Comedy
4387,Kiss of the Dragon (2001),Action
4388,Scary Movie 2 (2001),Comedy
4389,Lost and Delirious (2001),Drama
4390,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller
4391,"Vertical Ray of the Sun, The (Mua he chieu thang dung) (2000)",Drama
4392,Alice (1990),Comedy|Drama|Fantasy|Romance
4394,Beach Blanket Bingo (1965),Comedy|Musical
4396,"Cannonball Run, The (1981)",Action|Comedy
4397,Cannonball Run II (1984),Action|Comedy
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama
4401,Donovan's Reef (1963),Action|Comedy|Romance
4402,Dr. Goldfoot and the Bikini Machine (1965),Comedy
4403,"Fall of the House of Usher, The (House of Usher) (1960)",Horror
4404,Faust (1926),Drama|Fantasy|Horror
4405,"Last Laugh, The (Letzte Mann, Der) (1924)",Drama
4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western
4407,Salvador (1986),Drama|Thriller|War
4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller
4410,Something Wild (1986),Comedy|Crime|Drama
4411,Sons of Katie Elder (1965),Western
4414,X: The Man with the X-Ray Eyes (1963),Sci-Fi|Thriller
4415,Cheech & Chong's Nice Dreams (1981),Comedy
4417,"House by the Cemetery, The (Quella villa accanto al cimitero) (1981)",Horror
4420,"Barefoot Contessa, The (1954)",Drama
4422,Cries and Whispers (Viskningar och rop) (1972),Drama
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
4426,Kiss Me Deadly (1955),Film-Noir
4427,"Lion in Winter, The (1968)",Drama
4428,"Misfits, The (1961)",Comedy|Drama|Romance|Western
4432,Sweet Smell of Success (1957),Drama|Film-Noir
4433,Written on the Wind (1956),Drama
4437,Suspiria (1977),Horror
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller
4441,Game of Death (1978),Action
4442,"Last Dragon, The (1985)",Action|Comedy|Drama
4443,Outland (1981),Action|Sci-Fi|Thriller
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime
4445,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
4447,Legally Blonde (2001),Comedy|Romance
4448,"Score, The (2001)",Action|Drama
4450,Bully (2001),Crime|Drama|Thriller
4451,Jump Tomorrow (2001),Comedy|Drama|Romance
4452,Made (2001),Comedy
4453,Michael Jordan to the Max (2000),Documentary|IMAX
4454,More (1998),Animation|Drama|Sci-Fi|IMAX
4458,Africa: The Serengeti (1994),Documentary|IMAX
4459,Alaska: Spirit of the Wild (1997),Documentary|IMAX
4462,18 Again! (1988),Comedy|Fantasy
4464,"Accidental Tourist, The (1988)",Comedy|Drama|Romance
4465,"Accused, The (1988)",Drama
4466,Above the Law (1988),Action|Crime|Drama
4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
4469,Appointment with Death (1988),Crime|Mystery
4470,Ariel (1988),Drama
4471,Arthur 2: On the Rocks (1988),Comedy|Romance
4473,Bat*21 (1988),Drama|War
4474,Beaches (1988),Comedy|Drama|Musical
4475,"Beast of War, The (Beast, The) (1988)",Drama|War
4477,Big Top Pee-Wee (1988),Adventure|Children|Comedy
4478,Biloxi Blues (1988),Comedy|Drama
4479,Bird (1988),Drama|Musical
4480,"Blob, The (1988)",Horror|Sci-Fi
4482,"Bright Lights, Big City (1988)",Drama
4483,Caddyshack II (1988),Comedy
4486,Clean and Sober (1988),Drama
4487,Cocktail (1988),Drama|Romance
4488,Colors (1988),Action|Crime|Drama
4489,Coming to America (1988),Comedy|Romance
4490,"Couch Trip, The (1988)",Comedy
4491,Criminal Law (1988),Thriller
4492,Critters (1986),Comedy|Sci-Fi
4493,Critters 2: The Main Course (1988),Comedy|Horror|Sci-Fi
4495,Crossing Delancey (1988),Comedy|Romance
4496,D.O.A. (1988),Film-Noir|Mystery|Thriller
4498,"Dead Pool, The (1988)",Action|Crime|Thriller
4499,Dirty Rotten Scoundrels (1988),Comedy
4500,Drowning by Numbers (1988),Comedy|Drama
4501,"Elvira, Mistress of the Dark (1988)",Comedy|Horror
4502,Ernest Saves Christmas (1988),Children|Comedy
4503,Everybody's All-American (1988),Romance
4506,Frantic (1988),Crime|Mystery|Thriller
4508,Gorillas in the Mist (1988),Drama
4509,"Great Outdoors, The (1988)",Comedy
4511,High Spirits (1988),Comedy
4515,Imagine: John Lennon (1988),Documentary
4516,Johnny Be Good (1988),Comedy
4518,The Lair of the White Worm (1988),Comedy|Horror
4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
4520,License to Drive (1988),Comedy
4521,Little Nikita (1988),Drama
4522,Masquerade (1988),Mystery|Romance|Thriller
4523,Milagro Beanfield War (1988),Comedy|Drama|Fantasy
4524,Moon Over Parador (1988),Comedy
4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi
4527,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance
4528,Off Limits (1988),Action|Thriller|War
4529,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama
4531,Red Heat (1988),Action
4532,Return of the Living Dead Part II (1988),Comedy|Horror
4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi
4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western
4535,"Man from Snowy River, The (1982)",Drama|Romance|Western
4537,Running on Empty (1988),Drama
4538,Salome's Last Dance (1988),Comedy|Drama
4539,Salsa (1988),Musical|Romance
4541,"Serpent and the Rainbow, The (1988)",Horror
4543,Shoot to Kill (1988),Action|Adventure
4544,Short Circuit 2 (1988),Comedy|Sci-Fi
4545,Short Circuit (1986),Comedy|Sci-Fi
4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller
4550,Switching Channels (1988),Comedy
4552,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller
4553,They Live (1988),Action|Sci-Fi|Thriller
4555,Torch Song Trilogy (1988),Comedy|Drama|Romance
4557,Tucker: The Man and His Dream (1988),Drama
4558,Twins (1988),Comedy
4559,Vice Versa (1988),Comedy
4560,Watchers (1988),Horror|Sci-Fi
4561,Waxwork (1988),Comedy|Horror
4562,Without a Clue (1988),Comedy|Mystery
4563,Young Einstein (1988),Comedy
4564,Always (1989),Drama|Fantasy|Romance
4565,American Ninja (1985),Action|Adventure
4566,American Ninja 2: The Confrontation (1987),Action|Adventure
4567,American Ninja 3: Blood Hunt (1989),Action|Adventure
4568,Best of the Best (1989),Action
4569,Best of the Best 2 (1993),Action
4570,"Big Picture, The (1989)",Comedy|Drama
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
4572,Black Rain (1989),Action|Crime|Drama
4573,Blaze (1989),Comedy|Drama
4577,Casualties of War (1989),Drama|War
4578,Chances Are (1989),Comedy|Romance
4584,Dream a Little Dream (1989),Comedy|Drama|Romance
4585,"Dream Team, The (1989)",Comedy
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi
4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery
4590,Enemies: A Love Story (1989),Drama
4591,Erik the Viking (1989),Adventure|Comedy|Fantasy
4592,"Experts, The (1989)",Comedy
4593,Family Business (1989),Comedy
4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama
4602,Harlem Nights (1989),Comedy|Crime|Romance
4603,Her Alibi (1989),Comedy|Romance
4605,How to Get Ahead in Advertising (1989),Comedy|Fantasy
4606,Immediate Family (1989),Drama
4608,"Innocent Man, An (1989)",Crime|Drama
4610,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller
4612,Jesus of Montreal (Jésus de Montréal) (1989),Drama
4614,Kickboxer (1989),Action
4615,Last Exit to Brooklyn (1989),Drama
4616,Lean on Me (1989),Drama
4617,Let It Ride (1989),Comedy
4618,Leviathan (1989),Horror|Sci-Fi|Thriller
4619,Little Monsters (1989),Comedy
4621,Look Who's Talking (1989),Comedy|Romance
4622,Loverboy (1989),Comedy
4623,Major League (1989),Comedy
4624,Meet the Feebles (1989),Animation|Comedy|Musical
4625,Millennium (1989),Drama|Sci-Fi|Thriller
4626,Miracle Mile (1989),Drama|Romance|Sci-Fi
4627,Miss Firecracker (1989),Comedy
4628,New York Stories (1989),Comedy|Drama
4629,Next of Kin (1989),Action|Crime|Thriller
4630,No Holds Barred (1989),Action
4632,"Package, The (1989)",Action|Thriller
4634,Penn & Teller Get Killed (1989),Adventure|Comedy
4636,"Punisher, The (1989)",Action
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
4639,America's Sweethearts (2001),Comedy|Romance
4640,Brother (2000),Action|Crime|Thriller
4641,Ghost World (2001),Comedy|Drama
4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
4644,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance
4645,Cure (1997),Crime|Horror|Thriller
4649,Wet Hot American Summer (2001),Comedy
4652,"Return of Swamp Thing, The (1989)",Comedy|Horror|Sci-Fi
4654,Road House (1989),Action|Drama
4655,Romero (1989),Drama
4658,Santa Sangre (1989),Drama|Horror|Mystery|Thriller
4659,Scandal (1989),Drama
4660,Scenes from the Class Struggle in Beverly Hills (1989),Comedy
4661,Sea of Love (1989),Crime|Drama|Thriller
4662,"See No Evil, Hear No Evil (1989)",Comedy|Crime
4663,She's Out of Control (1989),Comedy
4664,Shirley Valentine (1989),Comedy|Romance
4666,Skin Deep (1989),Comedy
4667,Slaves of New York (1989),Drama
4670,"Stepfather, The (1987)",Horror|Thriller
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller
4674,Tap (1989),Drama
4675,Three Fugitives (1989),Action|Comedy
4676,Troop Beverly Hills (1989),Comedy
4677,Turner & Hooch (1989),Comedy|Crime
4678,UHF (1989),Comedy
4679,Uncle Buck (1989),Comedy
4680,Vampire's Kiss (1989),Comedy|Fantasy|Horror
4681,"War of the Roses, The (1989)",Comedy|Drama
4682,Warlock (1989),Action|Horror
4684,Worth Winning (1989),Comedy
4686,Weekend at Bernie's II (1993),Adventure|Comedy
4687,Billy Liar (1963),Comedy
4688,Black Robe (1991),Adventure|Drama
4690,"Cotton Club, The (1984)",Crime|Musical
4691,Def-Con 4 (1985),Action|Sci-Fi
4692,"Hotel New Hampshire, The (1984)",Drama
4696,"Zorro, the Gay Blade (1981)",Comedy
4697,Basket Case (1982),Comedy|Horror
4698,Orphans (1997),Comedy|Drama
4699,Original Sin (2001),Drama|Romance|Thriller
4700,"Princess Diaries, The (2001)",Children|Comedy|Romance
4701,Rush Hour 2 (2001),Action|Comedy
4703,Chocolat (1988),Drama
4704,Hatari! (1962),Adventure|Comedy
4705,"Cage aux Folles, La (1978)",Comedy
4706,"Cage aux Folles II, La (1980)",Comedy
4709,Paint Your Wagon (1969),Comedy|Musical|Western
4710,"Shootist, The (1976)",Drama|Western
4711,Theremin: An Electronic Odyssey (1993),Documentary
4712,"Wild Child, The (Enfant sauvage, L') (1970)",Drama
4713,Altered States (1980),Drama|Sci-Fi
4714,Any Which Way You Can (1980),Comedy
4716,Bad Timing: A Sensual Obsession (1980),Drama
4717,"Battle Creek Brawl (Big Brawl, The) (1980)",Action|Comedy
4718,American Pie 2 (2001),Comedy
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller
4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller
4721,American Outlaws (2001),Action|Comedy|Western
4722,All Over the Guy (2001),Comedy
4723,"Deep End, The (2001)",Drama
4724,On the Edge (2001),Drama
4725,Session 9 (2001),Horror|Thriller
4727,Captain Corelli's Mandolin (2001),Drama|Romance|War
4728,Rat Race (2001),Comedy
4731,Innocence (2000),Drama
4732,Bubble Boy (2001),Comedy
4733,"Curse of the Jade Scorpion, The (2001)",Comedy
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
4735,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller
4736,Summer Catch (2001),Comedy|Drama|Romance
4737,"American Rhapsody, An (2001)",Drama
4738,Happy Accidents (2000),Romance|Sci-Fi
4740,Maybe Baby (2000),Comedy|Romance
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance
4743,Tortilla Soup (2001),Comedy|Romance
4744,Jeepers Creepers (2001),Horror
4745,O (2001),Drama
4748,3 Ninjas (1992),Action|Children|Comedy
4749,3 Ninjas Kick Back (1994),Action|Children|Comedy
4750,3 Ninjas Knuckle Up (1995),Action|Children
4751,"Hunter, The (1980)",Action|Thriller
4752,Maniac (1980),Horror
4753,Vamp (1986),Comedy|Horror
4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller
4755,Wish Upon a Star (1996),Comedy
4756,"Musketeer, The (2001)",Action|Adventure|Drama|Romance
4757,Rock Star (2001),Comedy|Drama|Musical
4761,Diamond Men (2001),Drama
4763,"Iron Ladies, The (Satree lek) (2000)",Comedy
4765,L.I.E. (2001),Drama
4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance
4767,Abbott and Costello Meet the Mummy (1955),Comedy|Horror
4768,"Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler) (1922)",Crime|Mystery|Thriller
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary
4770,"Glass House, The (2001)",Thriller
4771,Hardball (2001),Drama
4772,Dinner Rush (2000),Drama
4774,Big Trouble (2002),Comedy|Crime
4775,Glitter (2001),Drama|Musical|Romance
4776,Training Day (2001),Crime|Drama|Thriller
4782,Sidewalks of New York (2001),Comedy|Romance
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary
4784,"French Lieutenant's Woman, The (1981)",Drama
4787,Little Man Tate (1991),Drama
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller
4792,13 Ghosts (1960),Horror
4795,Father Goose (1964),Adventure|Comedy|Romance|War
4796,"Grass Is Greener, The (1960)",Comedy|Romance
4798,Indiscreet (1958),Comedy|Romance
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime
4800,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller
4801,"Little Foxes, The (1941)",Drama
4802,Operation Petticoat (1959),Action|Comedy|Romance|War
4803,Play Misty for Me (1971),Drama|Thriller
4804,Pocketful of Miracles (1961),Comedy|Drama
4806,"Shop on Main Street, The (Obchod na korze) (1965)",Drama
4809,Silkwood (1983),Drama
4810,I Never Promised You a Rose Garden (1977),Drama
4811,Quadrophenia (1979),Drama|Musical
4812,SpaceCamp (1986),Adventure|Sci-Fi
4814,Don't Say a Word (2001),Thriller
4815,Hearts in Atlantis (2001),Drama
4816,Zoolander (2001),Comedy
4818,Extreme Days (2001),Action|Adventure|Comedy|Drama
4821,Joy Ride (2001),Adventure|Thriller
4822,Max Keeble's Big Move (2001),Children|Comedy
4823,Serendipity (2001),Comedy|Romance
4826,"Big Red One, The (1980)",Action|Adventure|Drama|War
4830,Brubaker (1980),Crime|Drama
